# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.7648353497107225,2.628379478275046,2.905192729678844,-1.3917126845451517,2.2945060491321665,2.9999999999999583,0.012438689371469852,0.0,1.6397055696301823,0.0
 0.7701099327295711,2.640520234736157,2.9048996067899115,-1.3830639213916691,2.3103297981887123,3.000000000000042,0.01236541704554447,0.0,1.6413274155574735,0.0
 0.7753555354353802,2.652677082768712,2.9046079232404813,-1.374454169859502,2.3260666063061395,2.9999999999999787,0.012299003711435108,0.0,1.643672009172788,0.0
 0.7805720641815275,2.6648484350185,2.904317714160282,-1.3658799075744146,2.3417161925445815,3.0000000000000213,0.012239333973645298,0.0,1.646743111286764,0.0
 0.7857594245868712,2.677032704131311,2.9040290146790384,-1.357337657561153,2.3572782737606124,2.9999999999999356,0.012186302092522824,0.0,1.650545592042301,0.0
 0.7909175215253146,2.6892283027529342,2.903741859926479,-1.3488239833960785,2.372752564575942,2.9999999999999356,0.012139816298376,0.0,1.6550854229617507,0.0
 0.7960462591152582,2.701433643529158,2.90345628503233,-1.3403354845727669,2.388138777345773,3.000000000000043,0.012099797485174063,0.0,1.660369707133177,0.0
 0.8011455407089312,2.7136471391057726,2.903172325126318,-1.3318687918864904,2.4034366221267924,3.0000000000000435,0.012066177273985554,0.0,1.6664066903736416,0.0
 0.806215268881595,2.7258672021285664,2.902890015338171,-1.3234205629411877,2.418645806644784,3.0000000000000218,0.012038899229455977,0.0,1.6732057801176312,0.0
 0.8112553454206168,2.7380922452433296,2.9026093907976143,-1.314987477743861,2.4337660362618494,2.999999999999978,0.012017918830586635,0.0,1.6807775834776997,0.0
 0.8162656713144035,2.7503206810958507,2.9023304866343755,-1.3065662342956665,2.4487970139432096,3.000000000000022,0.012003201554681958,0.0,1.68913392187942,0.0
 0.8212461467411943,2.7625509223319193,2.902053337978182,-1.2981535443051873,2.4637384402235822,3.0000000000000444,0.011994722859287736,0.0,1.6892233388427647,0.0
 0.8262232360453472,2.7747813815973252,2.9017779799587595,-1.2897461288931076,2.4522105599888038,-2.316189147974431,0.01199247259992627,0.0,1.6798979384520203,0.0
 0.8312267629755891,2.787010471537857,2.901504447705836,-1.2813407143180051,2.4371999791980783,-2.999999999999978,0.01199644808242459,0.0,1.6702145482811375,0.0
 0.8362600603910296,2.799236604799304,2.9012327763491377,-1.2729340277489105,2.4221000869517564,-3.000000000000044,0.012006660392693413,0.0,1.661324676543137,0.0
 0.8413230290415805,2.8114581940274563,2.9009630010183916,-1.264522792993186,2.4069111810001034,-3.0000000000000657,0.012023128725690366,0.0,1.6532151676479978,0.0
 0.8464155704763646,2.823673651868102,2.900695156843325,-1.256103726251325,2.391633556695751,-3.0000000000000218,0.012045886102918112,0.0,1.6458741057102164,0.0
 0.8515375870325286,2.8358813909670313,2.9004292789536636,-1.2476735318325156,2.376267507027259,-2.9999999999999782,0.012074974981455036,0.0,1.6392907849042657,0.0
 0.8566889818241858,2.848079823970033,2.900165402479136,-1.239228897821148,2.3608133226522874,-3.0,0.012110449195379276,0.0,1.6334556713345418,0.0
 0.8618696587314901,2.860267363522896,2.8999035625494676,-1.23076649174556,2.3452712919303744,-3.0000000000000213,0.012152373377889302,0.0,1.628360393033747,0.0
 0.8670795223898289,2.8724424222714107,2.8996437942943856,-1.2222829561112152,2.3296417009553583,-2.9999999999999787,0.012200827443116402,0.0,1.6239977031595128,0.0
